"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-11","56","24","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-12","61","41","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-13","68","55","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-14","76","57","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-15","75","62","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-16","75","38","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-17","63","34","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-18","58","36","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-19","66","30","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-20","60","35","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-21","65","32","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-22","59","51","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-23","55","31","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-24","60","32","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-25","71","44","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-26","68","54","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-27","73","63","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-28","69","36","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-29","40","24","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-11-30","42","21","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-01","43","22","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-02","48","21","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-03","54","37","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-04","62","52","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-05","61","53","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-06","58","35","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-07","42","32","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-08","42","35","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-09","42","21","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-10","42","33","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-11","42","32","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-12","38","21","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-13","42","15","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-14","40","26","38"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-15","42","31","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-16","43","18","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-17","46","22","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-18","51","30","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-19","56","26","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-20","51","23","23"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-21","24","12","18"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-22","27","11","25"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-23","44","14","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-24","54","25","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-25","62","38","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-26","55","33","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-27","42","25","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-28","39","30","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-29","38","31","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-30","49","21","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1960-12-31","45","31","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-01","48","20","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-02","40","22","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-03","45","18","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-04","52","30","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-05","54","37","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-06","54","33","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-07","50","35","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-08","45","24","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-09","50","19","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-10","54","28","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-11","58","25","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-12","60","25","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-13","59","31","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-14","55","37","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-15","38","30","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-16","35","29","34"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-17","61","27","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-18","64","29","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-19","59","28","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-20","38","21","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-21","33","2","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-22","49","17","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-23","53","17","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-24","50","15","15"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-25","29","9","28"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-26","29","14","19"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-27","20","6","18"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-28","30","5","24"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-29","40","8","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-30","46","18","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-01-31","52","33","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-01","61","39","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-02","58","30","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-03","31","17","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-04","42","20","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-05","39","27","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-06","39","28","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-07","36","28","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-08","44","26","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-09","44","26","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-10","53","22","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-11","70","40","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-12","76","54","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-13","72","54","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-14","66","35","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-15","67","53","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-16","66","45","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-17","67","54","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-18","62","30","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-19","43","23","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-20","42","36","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-21","46","38","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-22","46","42","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-23","69","42","66"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-24","66","28","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-25","53","20","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-26","72","44","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-27","69","38","38"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-02-28","39","32","38"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-01","56","29","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-02","68","41","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-03","67","50","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-04","75","62","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-05","76","59","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-06","74","39","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-07","65","49","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-08","60","32","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-09","49","30","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-10","63","29","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-11","66","46","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-12","68","57","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-13","67","39","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-14","71","31","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-15","76","54","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-16","70","39","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-17","62","39","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-18","44","38","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-19","42","36","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-20","45","38","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-21","58","34","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-22","59","29","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-23","59","37","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-24","65","29","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-25","65","43","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-26","65","53","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-27","70","51","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-28","70","43","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-29","68","42","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-30","46","40","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-03-31","42","34","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-01","59","31","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-02","66","37","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-03","64","43","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-04","71","32","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-05","70","36","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-06","58","35","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-07","59","32","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-08","58","43","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-09","46","34","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-10","63","29","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-11","62","46","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-12","57","38","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-13","66","33","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-14","74","56","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-15","72","34","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-16","52","31","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-17","59","33","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-18","73","29","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-19","81","55","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-20","81","64","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-21","73","62","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-22","77","66","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-23","76","65","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-24","81","64","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-25","78","56","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-26","69","36","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-27","75","39","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-28","75","46","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-29","74","43","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-04-30","74","60","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-01","70","50","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-02","65","36","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-03","65","49","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-04","61","47","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-05","77","53","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-06","79","65","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-07","77","62","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-08","75","52","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-09","64","41","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-10","74","40","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-11","80","46","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-12","80","50","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-13","79","64","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-14","78","67","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-15","71","50","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-16","78","45","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-17","76","63","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-18","80","60","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-19","79","58","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-20","79","56","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-21","76","57","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-22","76","61","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-23","69","55","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-24","72","48","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-25","77","54","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-26","67","51","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-27","68","38","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-28","75","48","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-29","85","59","82"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-30","88","61","83"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-05-31","86","65","84"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-01","84","68","84"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-02","84","67","82"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-03","82","62","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-04","79","61","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-05","83","61","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-06","83","65","81"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-07","87","65","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-08","79","64","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-09","82","62","80"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-10","87","62","86"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-11","87","66","82"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-12","88","69","85"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-13","86","70","84"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-14","84","65","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-15","77","61","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-16","71","55","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-17","76","56","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-18","74","57","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-19","78","55","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-20","76","56","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-21","77","52","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-22","79","56","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-23","80","60","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-24","82","53","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-25","82","57","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-26","84","56","84"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-27","85","61","82"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-28","82","65","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-29","88","66","85"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-06-30","88","68","85"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-01","86","70","81"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-02","83","68","82"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-03","84","60","82"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-04","87","58","86"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-05","89","63","87"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-06","89","71","88"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-07","88","71","80"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-08","84","68","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-09","80","59","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-10","83","55","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-11","83","53","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-12","83","62","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1961-07-13","89","65","84"
